LAMMPS data file via write_data, version 24 Dec 2015, timestep = 200000

795 atoms
2 atom types

0.0000000000000000e+00 2.0000000000000000e+01 xlo xhi
0.0000000000000000e+00 2.0000000000000000e+01 ylo yhi
0.0000000000000000e+00 2.0000000000000000e+01 zlo zhi

Masses

1 15.9994
2 1.00794

Atoms # molecular

595 199 1 5.9302790091052748e-01 7.5495515607723362e+00 6.8033379397450000e+00 0 0 2
675 225 2 3.1105778751915841e-01 9.2078334340917589e+00 9.5420153679330841e+00 0 -1 0
279 93 2 5.6340157896871714e+00 6.9945552633216108e+00 6.9957803815089097e+00 0 0 1
384 128 2 3.6250592173392668e+00 7.2124597642311752e+00 8.5988524239909090e+00 1 0 2
382 128 1 3.9436568080083902e+00 8.0254195303030169e+00 9.0485933539303254e+00 1 0 2
278 93 2 5.9579385809793353e+00 8.5157245769161669e+00 7.0276757614230858e+00 0 0 1
277 93 1 6.3374426321213368e+00 7.6450136634943222e+00 6.8892532237869819e+00 0 0 1
321 107 2 4.3587144849541017e+00 9.9626449621365669e+00 8.7898540158116933e+00 0 0 2
383 128 2 3.9829639270204695e+00 7.8123868320981993e+00 9.9611828620788874e+00 1 0 2
716 239 2 8.2514681585283238e+00 8.7975564015465437e+00 9.9099733625323374e+00 0 0 1
660 220 2 8.6232484586258309e+00 7.3375109423222709e+00 6.8477284497297681e+00 0 0 1
659 220 2 9.8677739005165357e+00 8.2143611112914989e+00 7.2128135994829918e+00 0 0 1
368 123 2 1.1365738254113541e+01 9.2047471459657455e+00 9.1051142545954296e+00 0 0 0
367 123 1 1.0889095680681464e+01 9.4115890812416882e+00 8.1988102223894490e+00 0 0 0
780 260 2 1.5395503539269344e+01 9.9313874092384324e+00 9.9072567360975778e+00 -1 -1 0
133 45 1 1.4462381871427015e+01 7.5761881031581302e+00 8.4855539993228817e+00 0 1 1
135 45 2 1.4333056164123944e+01 6.9457694622675010e+00 7.7778556102112564e+00 0 1 1
134 45 2 1.3640732307608173e+01 7.3682957804358375e+00 9.0048621802827693e+00 0 1 1
6 2 2 1.4053808110969893e+01 9.9639225851645499e+00 7.4988133134021790e+00 1 0 1
460 154 1 1.6741089507065080e+01 9.7236796517667603e+00 8.4506564219502724e+00 0 0 1
461 154 2 1.7049948519432935e+01 8.8240058527276748e+00 8.3361462201241991e+00 0 0 1
541 181 1 2.0341409651110984e+00 7.7156352365182501e-01 1.1246951468718931e+01 0 0 1
543 181 2 2.4062375178032567e+00 1.5249199294471181e+00 1.1729816208800578e+01 0 0 1
199 67 1 1.7433702001857029e-01 1.8493112865311753e-01 1.3257988078910703e+01 0 0 -1
542 181 2 1.4469251053835022e+00 3.1157099058011278e-01 1.1953351131835230e+01 0 0 1
306 102 2 1.0383026104707527e+00 2.7773907208909878e+00 1.0295937464373127e+01 1 0 0
756 252 2 4.8205941683614411e+00 1.2798353328052698e+00 1.0928103287674249e+01 0 0 0
754 252 1 4.9123186970249817e+00 2.1852158673735729e+00 1.0748926898704370e+01 0 0 0
755 252 2 5.6902322743411942e+00 2.4749124996196046e+00 1.1231166079544810e+01 0 0 0
585 195 2 9.5846993003904579e+00 1.0370164487127935e+00 1.2326211444265798e+01 0 0 1
584 195 2 8.5288570869991744e+00 2.0259816051952280e+00 1.1778699778763539e+01 0 0 1
583 195 1 9.4971497875405557e+00 1.7592257682290227e+00 1.1693171169288194e+01 0 0 1
221 74 2 1.1023062600885384e+01 2.9581130922821837e+00 1.1412974841106644e+01 -1 0 0
220 74 1 1.1828911392495495e+01 3.2661666637981437e+00 1.1020191831998517e+01 -1 0 0
222 74 2 1.2419512860372857e+01 2.5289244334748848e+00 1.0984489707596722e+01 -1 0 0
386 129 2 1.3259137605264923e+01 3.1613293242959148e+00 1.2889906408928805e+01 0 1 0
667 223 1 1.5971687554144363e+01 8.2140106207229169e-01 1.2746131130720613e+01 0 1 1
669 223 2 1.5778524954140480e+01 4.3870296736516734e-01 1.1903135128144122e+01 0 1 1
62 21 2 1.5345948279534477e+01 3.0372485386052666e+00 1.0506860924948652e+01 0 1 -1
385 129 1 1.4138674829331979e+01 3.0566754718292670e+00 1.3289695518558938e+01 0 1 0
668 223 2 1.5214185612242018e+01 1.4166218341907446e+00 1.2892128871164322e+01 0 1 1
477 159 2 1.7740173187730459e+01 1.2588877059550057e+00 1.1071123124945567e+01 0 0 0
475 159 1 1.8397864221890924e+01 1.1664058381430555e+00 1.0305863711148467e+01 0 0 0
476 159 2 1.8485668816727976e+01 1.8753313992687490e-01 1.0087758481091353e+01 0 0 0
177 59 2 1.7662603007062465e+01 2.0995760133750050e+00 1.3024299991035790e+01 -1 0 0
41 14 2 4.1242274350917640e-01 3.3654721818932041e+00 1.2935333088752989e+01 1 0 0
40 14 1 1.0020004168566394e+00 3.5406710358822524e+00 1.2189700330782369e+01 1 0 0
146 49 2 3.0146836978260261e+00 5.0720931736222781e+00 1.0563258756598916e+01 0 0 1
42 14 2 1.8869143108863269e+00 3.7388982590390909e+00 1.2618231418187237e+01 1 0 0
495 165 2 4.2524467119246374e+00 6.4667901156959475e+00 1.2447272320936520e+01 0 0 0
493 165 1 3.5408126993669113e+00 5.7629256318108242e+00 1.2481664531833786e+01 0 0 0
443 148 2 5.5338063357701985e+00 4.8692653486947206e+00 1.3131635501069342e+01 0 2 0
523 175 1 7.2630838206285215e+00 3.5314256766874506e+00 1.0634218201927402e+01 -1 0 1
525 175 2 7.3235239296452885e+00 4.2591624965687931e+00 1.1275572053171310e+01 -1 0 1
284 95 2 8.6050965127790064e+00 6.2437248037629614e+00 1.2454208272360370e+01 0 0 0
283 95 1 8.3812662648209724e+00 6.4458542617300090e+00 1.1575322791285533e+01 0 0 0
285 95 2 9.0613893443173232e+00 6.2101254609230514e+00 1.0922887039427529e+01 0 0 0
28 10 1 1.2976009525834536e+01 5.8722395274259940e+00 1.0165412488794386e+01 0 0 2
30 10 2 1.2584624217031257e+01 4.9748455982085416e+00 1.0473878956144844e+01 0 0 2
29 10 2 1.3202222467134568e+01 6.2838502324952543e+00 1.1048665769204648e+01 0 0 2
708 236 2 1.1204736031197438e+01 5.0365934831832817e+00 1.3311755675157164e+01 0 -1 0
707 236 2 1.2197109423661052e+01 6.3361293018989713e+00 1.3305669969050475e+01 0 -1 0
706 236 1 1.1262408165976655e+01 6.0119286835790930e+00 1.3078956281554005e+01 0 -1 0
63 21 2 1.5045271886496360e+01 3.8297051729388887e+00 1.1762033982449548e+01 0 1 -1
61 21 1 1.5286638602338734e+01 3.9548464861881518e+00 1.0784505796808665e+01 0 1 -1
161 54 2 1.6448136626350763e+01 6.5685090864587563e+00 1.2076100888857011e+01 0 0 1
441 147 2 1.8989549292984751e+01 4.1521563219316127e+00 1.1260570918850609e+01 -2 0 1
452 151 2 1.9872024326912278e+01 6.6661432947000057e+00 1.0788676187241165e+01 -2 0 0
439 147 1 1.8474010503541439e+01 4.9688210850006866e+00 1.1348777058492489e+01 -2 0 1
440 147 2 1.7871033212565404e+01 4.9813462469792595e+00 1.0579014340984035e+01 -2 0 1
372 124 2 1.7340449398158718e+01 5.0692724012462849e+00 1.2910212106675205e+01 0 0 1
453 151 2 1.3671930762793498e+00 7.0844370913879846e+00 1.0900238628855710e+01 -1 0 0
451 151 1 4.6146766903837005e-01 7.4412772988494540e+00 1.0916843883091712e+01 -1 0 0
709 237 1 3.1289234825986134e+00 9.3591876744695472e+00 1.3301107856496337e+01 0 -1 0
582 194 2 6.1567367291393019e-02 8.0841241519129863e+00 1.2723180158774413e+01 0 0 0
549 183 2 6.5345742243318137e+00 9.8284160001890264e+00 1.1238920483386968e+01 0 1 0
109 37 1 5.6262513104751504e+00 7.2759122110757488e+00 1.1965390575996782e+01 0 0 0
710 237 2 3.8404262207154676e+00 9.3814061053258158e+00 1.2685167125041122e+01 0 -1 0
111 37 2 6.4504080600964002e+00 6.7963428650039548e+00 1.1941467524607754e+01 0 0 0
110 37 2 5.8140570063011676e+00 8.1710852671040985e+00 1.1534050644140569e+01 0 0 0
715 239 1 8.2402967043895075e+00 9.5847526324812478e+00 1.0533385922636707e+01 0 0 1
717 239 2 8.6677666537909168e+00 9.3074916337009324e+00 1.1366675750200391e+01 0 0 1
418 140 1 1.1683945118313757e+01 8.9274500749112669e+00 1.0832815158975185e+01 0 -1 0
420 140 2 1.2600350448265786e+01 8.7049850471842021e+00 1.1073065887613163e+01 0 -1 0
419 140 2 1.1277411098347848e+01 9.0500645619206814e+00 1.1668753792583791e+01 0 -1 0
171 57 2 1.0910709130854936e+01 7.8837488897819927e+00 1.2977016343554496e+01 -1 0 1
169 57 1 1.0200115238628079e+01 8.4939761704567136e+00 1.3265345745943355e+01 -1 0 1
162 54 2 1.5825620681795661e+01 7.3958895584423852e+00 1.0938850823630043e+01 0 0 1
160 54 1 1.5841098726051724e+01 7.3597105381218606e+00 1.1930255625723978e+01 0 0 1
779 260 2 1.5554386765401576e+01 9.4760052805341832e+00 1.1330014834149484e+01 -1 -1 0
698 233 2 1.4475293736995397e+01 7.3227591638673513e+00 1.3231479254876653e+01 0 -1 1
343 115 1 1.0865727217445795e+00 1.0577585670133032e+00 1.6102496355311089e+01 0 0 0
345 115 2 6.2837668365033461e-01 1.8756120954104281e+00 1.6232479733522478e+01 0 0 0
344 115 2 7.3901446907494484e-01 6.2905546791110478e-01 1.5273659448701039e+01 0 0 0
719 240 2 3.1089447568604003e+00 2.4517937941375783e+00 1.6001126450031276e+01 0 0 0
