LAMMPS data file via write_data, version 4 May 2017, timestep = 270000126

9536 atoms
2 atom types

-3.9628432000000004e+01 3.9628431999999989e+01 xlo xhi
-8.7566432000000006e+01 3.3091431999999998e+01 ylo yhi
-3.3091431999999998e+01 8.7566432000000006e+01 zlo zhi

Masses

1 28.0855
2 12.0107

Atoms # atomic

2083 1 6.5809564829941110e+00 -1.7221479624576581e+01 -3.8301118550399944e+00 0 0 0
8257 1 -4.6358239047162852e+00 -1.5272299808895955e+01 -4.3671909202470562e+00 0 0 0
1175 2 -3.3903210187593138e+00 -1.4012839709962977e+01 -3.9601535220237669e+00 0 0 0
450 2 2.3025202819294028e+00 -1.5855537156261502e+01 -3.7658914755929045e+00 0 0 0
1308 1 4.0712871817074046e+00 -1.5482180555820987e+01 -4.0930695488715321e+00 0 0 0
8149 2 4.8250348855731371e+00 -1.4204837854460971e+01 -2.9934390114151177e+00 0 0 0
593 2 8.4680028425270359e-01 -1.3592804629658744e+01 -3.4110084175615882e+00 0 0 0
9036 2 7.1730124453083652e+00 -1.2557207011643674e+01 -3.0757765455560611e+00 0 0 0
280 1 8.1307849595393016e+00 -1.4143672351013322e+01 -3.4081638946933945e+00 0 0 0
5714 2 -1.0434879827852113e+01 -2.7383111374291754e+01 1.0287052901878331e+00 0 0 0
7952 2 -5.5603256540389143e+00 -2.5025840286326627e+01 -4.3860474787237275e-01 0 0 0
6741 1 -4.7141128262415837e+00 -2.6083693568233301e+01 8.0621746665516625e-01 0 0 0
6489 2 -1.3380653797193880e+00 -2.4958774974718157e+01 1.6208767142068503e-01 0 0 0
6488 1 -4.5165884388508387e-01 -2.6007459978841119e+01 1.3880470200509267e+00 0 0 0
6982 2 2.9407858028869835e+00 -2.4795290711465864e+01 6.5386364812284714e-01 0 0 0
1539 2 -5.3114266864779101e+00 -2.2653435128435540e+01 -2.5432258059795525e+00 0 0 0
2810 1 -6.9230264958608521e+00 -2.4114622339372684e+01 5.0824583019784642e-01 0 0 0
2506 2 -7.8344208965400242e+00 -2.2881950750479259e+01 -6.0393244012757274e-01 0 0 0
1688 1 -9.0473115394952242e+00 -2.2026428236600395e+01 4.9076272088625233e-01 0 0 0
247 1 -6.5769822142635475e+00 -2.1823366782079592e+01 -1.4529506632432576e+00 0 0 0
4449 2 -5.7651158411073578e+00 -2.0718147888688385e+01 -1.9813347626484906e-01 0 0 0
680 1 -4.0679735740232799e+00 -2.1541523500677570e+01 -3.3764946812906307e+00 0 0 0
3488 1 -4.5103992137389248e+00 -2.3771647870313576e+01 -1.2941604846674437e+00 0 0 0
3307 2 -1.2217844101238189e+00 -2.2758763399300829e+01 -1.9175131185265444e+00 0 0 0
3680 1 -2.5855172967699596e+00 -2.3929172360833483e+01 1.1287238287145549e+00 0 0 0
354 2 -3.5563901347974127e+00 -2.2793430671121680e+01 -3.5317762492111861e-02 0 0 0
3848 1 -2.6489907106876037e-01 -2.3718906929831487e+01 -6.7109866955236586e-01 0 0 0
1491 1 -4.8107894912172355e+00 -2.1826583214550705e+01 9.8736662088744231e-01 0 0 0
3038 2 -3.2819800126419212e+00 -2.0476516237079640e+01 -2.1012576739695374e+00 0 0 0
2063 1 -5.0921814859154579e-01 -2.1702333933924923e+01 1.5490401751745653e+00 0 0 0
7067 1 -2.3646551558712412e+00 -2.1619704992708488e+01 -9.3287739936160774e-01 0 0 0
5669 2 -1.4894318238351683e+00 -2.0597297237967066e+01 3.8846198158383455e-01 0 0 0
1603 1 4.2379439414286280e+00 -2.1230172631049353e+01 -2.2767554339635527e+00 0 0 0
6301 1 3.9892949339776509e+00 -2.3539573187057005e+01 -2.0388588383611056e-01 0 0 0
4978 1 1.7015680073874253e+00 -2.3827683626618910e+01 1.6882631576266094e+00 0 0 0
8668 2 3.1217986215834745e+00 -2.2455776893222673e+01 -1.4526323996561521e+00 0 0 0
6016 2 7.2007431765331142e-01 -2.2712466692464755e+01 5.3621149027991177e-01 0 0 0
5814 2 4.9840992494966443e+00 -2.2557598497645895e+01 1.0226473763437400e+00 0 0 0
6514 2 9.1674068049876134e-01 -2.0450510155219170e+01 -1.5334321283977110e+00 0 0 0
5792 1 1.8784170735819277e+00 -2.1538025355287520e+01 -3.5439051470918015e-01 0 0 0
1002 2 2.8003399849440860e+00 -2.0457509677151791e+01 8.8921004198914610e-01 0 0 0
4393 1 8.6471763534963006e+00 -2.1312137299985224e+01 -1.8202375959287380e+00 0 0 0
17 2 7.2375689218136321e+00 -2.4654128836301087e+01 1.1571972090707232e+00 0 0 0
8227 1 8.2859247369814462e+00 -2.3408705176895864e+01 2.7071163497712220e-01 1 0 0
4773 2 7.3692825863853653e+00 -2.2303267671119858e+01 -9.0559847230893853e-01 0 0 0
9480 1 6.1512236532327753e+00 -2.1369445804587890e+01 1.5035299216564188e-01 -12 -1 2
3669 2 1.1538606548628596e+01 -2.4542590053830619e+01 1.6729896748968549e+00 0 0 0
5791 1 1.2577765793294679e+01 -2.3268640024600625e+01 8.2083237538043829e-01 0 0 0
6476 2 1.1703476434394240e+01 -2.2221130853187052e+01 -4.0697134358563186e-01 0 0 0
2618 1 1.1480649361656226e+01 -2.1777693213240653e+01 -2.2083535122727795e+00 0 0 0
9506 1 1.0466941367334348e+01 -2.1244214563886231e+01 5.9395307214720283e-01 -1 1 0
6389 2 -5.5253470273714926e+00 -1.8473199918450412e+01 -2.2627598084918858e+00 0 0 0
3554 1 -9.2043686223780217e+00 -1.7696814215832816e+01 7.0300373099150892e-01 0 0 0
5066 2 -8.0015486831745068e+00 -1.8600688262335712e+01 -3.7055969347526846e-01 -1 0 0
126 1 -7.0363323640497395e+00 -1.9723476186873896e+01 7.9002458714196566e-01 0 0 0
8898 1 -6.7339675358593158e+00 -1.7549723613355798e+01 -1.2085651914181961e+00 0 0 0
8297 2 -5.9137698379547627e+00 -1.6378537638862724e+01 -1.9558350542228566e-02 0 0 0
7964 1 -7.1797926711833888e+00 -1.5396363137555385e+01 9.9538598594886896e-01 0 0 0
3645 1 -4.0381638134668973e+00 -1.7650736923364757e+01 -2.9750872171905307e+00 0 0 0
3099 1 -8.5490474788432982e-02 -1.7094115078064902e+01 -2.5808544289975477e+00 0 0 0
5697 2 -1.2462004775325537e+00 -1.8277610397472607e+01 -1.6847277823784745e+00 0 0 0
6084 1 -4.9531374043088521e+00 -1.7471128818334616e+01 1.1920422293288013e+00 0 0 0
2959 1 -4.5645477283636975e+00 -1.9567518706016926e+01 -1.0774320596183695e+00 0 0 0
3068 2 -3.7016752145191076e+00 -1.8467978403048587e+01 1.9615706649376954e-01 0 0 0
2983 1 -2.4996585645047480e+00 -1.7299932932566538e+01 -6.6769974265563081e-01 0 0 0
6060 1 -3.3364256290844646e-01 -1.9430652543246694e+01 -4.9214893728516185e-01 0 0 0
6185 2 -3.4333262705417988e+00 -1.6222346226467369e+01 -1.9090345012040222e+00 0 0 0
2387 2 -1.6173723467519425e+00 -1.6225298705395250e+01 5.8521114016349418e-01 0 0 0
5873 2 5.8861387384533104e-01 -1.8354508699203361e+01 7.4404640636716435e-01 0 0 0
1245 1 2.0356897156457414e+00 -1.9187372739010197e+01 -2.2828047005060705e+00 0 0 0
9080 2 2.9951055539588043e+00 -1.8122783066339572e+01 -1.1312912260053083e+00 0 0 0
234 1 3.9706276710686130e+00 -1.9258596801921620e+01 3.6002250864337101e-02 0 0 0
336 2 4.8967116742152230e+00 -1.8225848565521659e+01 1.2877572239538049e+00 0 0 0
8326 1 1.7342382339168185e+00 -1.7145382692557714e+01 -1.1619203213038588e-01 0 0 0
675 1 4.0645259147021982e+00 -1.6885351603020212e+01 -1.9686972679934540e+00 0 0 0
4178 2 2.6775848973520908e+00 -1.6117465278395425e+01 1.1295088409057257e+00 0 0 0
7228 2 5.0988281456451876e+00 -1.5967858746442602e+01 -7.7166877837263925e-01 0 0 0
212 2 7.6967614030011477e-01 -1.6029803585702805e+01 -1.3094190303909035e+00 0 0 0
4011 2 7.4021283268722664e+00 -1.5831629322114180e+01 -2.8488106309178098e+00 0 0 0
4459 2 5.1927414540616557e+00 -2.0235952241723453e+01 -1.0345250791543805e+00 0 0 0
6314 2 9.4855271967655028e+00 -2.0123948257957405e+01 -5.9943800200460928e-01 0 0 0
2616 1 6.5268856156051482e+00 -1.9198468772871866e+01 -1.7640517835468645e+00 0 0 0
400 1 8.3016615220165910e+00 -1.9155337320382770e+01 5.3380542792922725e-01 0 0 0
2 2 7.3067021395021774e+00 -1.8023428328849111e+01 -5.9675854699485897e-01 0 0 0
7844 1 6.0677084863824735e+00 -1.7050330569114681e+01 4.2745289358814931e-01 0 0 0
6985 1 8.3399929185612915e+00 -1.6805028382192976e+01 -1.5384819470652593e+00 0 0 0
3152 2 9.3966950558675038e+00 -1.5871246005292816e+01 -3.3800720957151426e-01 0 0 0
4397 2 1.1927053698027587e+01 -2.0020514019432991e+01 -2.5207658554892678e+00 0 0 0
5426 1 1.0853846179376340e+01 -1.9099440902447249e+01 -1.3801108274568370e+00 0 0 0
6073 1 1.2535949040981418e+01 -1.8960985236997651e+01 1.0523676955095977e+00 0 0 0
8435 2 1.1598470216554869e+01 -1.7924407600944310e+01 -1.6077604008797813e-01 0 0 0
2947 1 1.0382311626968228e+01 -1.6948376062039621e+01 8.7046701479729938e-01 0 0 0
5800 2 -5.6845350716854091e+00 -1.4100219830949607e+01 -2.1513340029008394e+00 0 0 0
3862 1 -9.3334911028145111e+00 -1.3361326479221013e+01 8.9707350187874990e-01 0 0 0
3188 1 -6.8672154251349777e+00 -1.3230773734577483e+01 -9.9945255447697856e-01 0 0 0
412 2 -8.1355776803610098e+00 -1.4277825493187470e+01 -1.7505125530658305e-01 0 0 0
2756 2 -6.0159417107289110e+00 -1.2079046574346451e+01 1.9527313356560913e-01 0 0 0
9522 1 -4.8105248475119904e+00 -1.0910792087814020e+01 -5.8586262034551539e-01 0 1 1
3011 1 -4.4156062683209445e+00 -1.2953955459651842e+01 -2.8710219932130481e+00 0 0 0
5693 1 -2.2481328056486589e+00 -1.5006697494340958e+01 -2.8281374252964615e+00 0 0 0
8565 1 -2.6680615637737742e-01 -1.2666193040164103e+01 -2.2885461419653885e+00 0 0 0
6267 1 -4.7265799094225320e+00 -1.5224403474452323e+01 -9.3297403201571560e-01 0 0 0
8278 2 -1.4157789623453987e+00 -1.3923413153038865e+01 -1.5114587446136938e+00 0 0 0
2857 2 -3.8389530226103621e+00 -1.4144463451701665e+01 3.5987327321223278e-01 0 0 0
2337 1 -2.6558288370584830e+00 -1.2932949918389161e+01 -5.0095333484836557e-01 0 0 0
6656 1 -4.6826134875045317e-01 -1.5032413809003152e+01 -3.0351802635067127e-01 0 0 0
3528 2 -3.6573248768421820e+00 -1.1842315684452400e+01 -1.6506219023085758e+00 0 0 0
2640 2 -1.7528485412474404e+00 -1.1867690153445336e+01 7.6359060685031888e-01 0 0 0
5057 1 1.7978566708940455e+00 -1.4782462482976406e+01 -2.2519082740339571e+00 0 0 0
8657 1 4.0350040300060934e+00 -1.2894524921233778e+01 -1.9392148769372786e+00 0 0 0
8481 2 2.8441311180314157e+00 -1.3893106706955356e+01 -9.6098491271193132e-01 0 0 0
716 1 3.8468048718209524e+00 -1.4965065458114552e+01 2.3369662163752544e-01 0 0 0
7200 1 1.6562172222473270e+00 -1.2843834692084544e+01 6.0653789903102648e-02 0 0 0
7250 2 4.7916744859950420e+00 -1.3886078310921649e+01 1.4418368462089060e+00 0 0 0
5772 2 4.6435814271457565e-01 -1.3991546067548839e+01 9.5678301901105822e-01 0 0 0
6193 2 2.6214152925944600e+00 -1.1779725932346269e+01 1.2791694603440678e+00 0 0 0
2231 1 3.9223512320419265e+00 -1.0781934257805613e+01 4.0050794082597163e-01 0 0 0
2012 2 7.3631532924245691e-01 -1.1702430859517758e+01 -1.0743942495803767e+00 0 0 0
4809 1 6.5798269459834371e+00 -1.1268535397342317e+01 -1.8501489583570296e+00 0 0 0
9213 1 8.3652980195125259e+00 -1.2683664780537589e+01 -1.5685648628133724e+00 0 0 0
6544 1 6.1684205964110896e+00 -1.4817457003176242e+01 -1.8023685051857592e+00 0 0 0
5811 1 5.9809580593299083e+00 -1.2779459456620584e+01 4.9457285365352788e-01 0 0 0
5230 1 8.1829419254177527e+00 -1.4849157674059672e+01 6.9573238324958886e-01 0 0 0
318 2 7.2075014632450127e+00 -1.3789084459042604e+01 -5.3734254132022730e-01 0 0 0
7209 2 5.0449926312526125e+00 -1.1731874033495563e+01 -8.2676540225832662e-01 0 0 0
413 2 6.8527304824522952e+00 -1.1693840556974548e+01 1.7727218769079549e+00 0 0 0
6554 2 8.1439432649533803e+00 -1.0942446448457215e+01 -8.7642134680697270e-01 0 0 0
8096 2 9.6675822054050027e+00 -1.3751572669751436e+01 -2.4406340415039969e+00 0 0 0
5844 1 1.0577674049891275e+01 -1.4720264419363511e+01 -1.1827495315491381e+00 0 0 0
4610 2 1.1531618510117635e+01 -1.3728420268970345e+01 3.5307185906331667e-02 0 0 0
4445 1 1.2462382758371383e+01 -1.4706163582282217e+01 1.2913802932436629e+00 0 0 0
8559 1 1.0426226652696020e+01 -1.2695261573523998e+01 1.0980023594447050e+00 0 0 0
7788 1 -9.3147090666850723e+00 -9.0694805723763885e+00 1.0551852878508334e+00 0 0 0
447 2 -8.1096095495940066e+00 -9.9526728750446374e+00 -7.2701555144293164e-03 0 0 0
8056 2 -1.2977756123288362e+00 -9.4430588074709476e+00 -1.2524141614391531e+00 0 0 0
2369 2 -3.9665006285863798e+00 -9.7222435331907562e+00 5.7179550533103252e-01 0 0 0
4934 1 -2.5964003516827732e+00 -8.6887547558986284e+00 -2.3449777399659599e-01 0 0 0
9168 2 -1.8470421486269377e+00 -7.5475615309191131e+00 1.0089610012662322e+00 0 0 0
183 1 -5.3249709983589755e-01 -1.0714276837078717e+01 -1.3725573740907132e-01 0 0 0
6515 2 2.3363184355088542e+00 -7.4654016060359716e+00 1.3915815221620034e+00 0 0 0
3124 2 3.3439417020024753e-01 -9.6821813602681566e+00 1.1798752621056097e+00 0 0 0
5702 1 1.2311652686008454e+00 -8.3993955313765589e+00 2.6391342708040139e-01 0 0 0
1413 1 8.0068032249095094e+00 -1.0536394565334128e+01 9.1844922651255290e-01 0 0 0
5497 2 -1.4228001362508568e+01 -2.9791211872974550e+01 2.0404488750131904e+00 0 0 0
1541 1 -1.4490664595224912e+01 -3.1337092963536016e+01 3.0857428619554770e+00 0 0 0
5771 2 -1.5979028758330067e+01 -3.0718772967134459e+01 4.0238537397759861e+00 0 0 0
691 1 -1.3714871481708025e+01 -3.3064165858398248e+01 5.6941738517482614e+00 0 0 0
8261 2 -1.3367193920786699e+01 -3.2562035377503236e+01 3.8983925334550946e+00 0 0 0
7515 2 -1.1290938935742252e+01 -3.0174227256636726e+01 2.8338751526360277e+00 0 0 0
4735 1 -1.1657744996990814e+01 -3.1778879497447313e+01 3.7120799671965083e+00 0 0 0
6435 2 -1.0730433612111430e+01 -3.2070075410772404e+01 5.2744283548162381e+00 0 0 0
8472 2 -1.2845679140228453e+01 -2.9821233350068503e+01 5.1413190740893517e+00 0 0 0
789 2 -6.2122462188962899e+00 -3.1931693344285481e+01 5.8167714575185574e+00 0 0 0
8666 2 -8.4304755920800716e+00 -2.9731032862176896e+01 5.6622211410960208e+00 0 0 0
3902 1 -5.1650085534085193e+00 -3.0677380937889598e+01 4.9721755355064410e+00 0 0 0
5049 1 -8.6070729313921934e-01 -3.0581006092412157e+01 5.5073086149543524e+00 0 0 0
8127 2 -1.7419918224583184e+00 -2.9521887151085437e+01 4.2839838938789994e+00 0 0 0
2701 1 3.4414003386207526e+00 -3.0464232643835636e+01 6.0270209795885377e+00 0 0 0
6856 2 -1.5020345373780806e+01 -2.7779901982879100e+01 4.8353346048126982e+00 0 0 0
3053 1 -1.5213851267118828e+01 -2.9110590073177985e+01 3.4995034874038042e+00 0 0 0
86 1 -1.6212087593620002e+01 -2.6875496414474931e+01 5.9829275641055402e+00 0 0 0
2927 1 -1.2514052357659384e+01 -2.9097681233607368e+01 1.9617786917595794e+00 0 0 0
7117 2 -1.2602599445390737e+01 -2.7533711752529101e+01 3.0185312468573771e+00 0 0 0
6727 1 -1.4056312211190745e+01 -2.8841492189975959e+01 6.1239022332045323e+00 0 0 0
3398 2 -1.0702852432389292e+01 -2.7688784377857552e+01 5.4272063596875562e+00 0 0 0
4179 1 -1.1602721337242555e+01 -2.8801728615461709e+01 4.1616511486178460e+00 0 0 0
1983 1 -1.1425162804743321e+01 -2.6382935169883048e+01 2.1779102679526861e+00 0 0 0
5041 1 -9.5061385520548889e+00 -2.6515264419054805e+01 4.5456833001780224e+00 0 0 0
3094 2 -1.0488623452082557e+01 -2.5371497037691363e+01 3.4045474134030735e+00 0 0 0
2032 2 -1.2907149014261856e+01 -2.5546050901785204e+01 5.3374403635536769e+00 0 0 0
983 1 -1.3760977978397204e+01 -2.6620825283388182e+01 4.1259629952587691e+00 0 0 0
6012 1 -8.7124637324371150e+00 -2.7118155994875451e+01 1.5978118902000342e+00 0 0 0
815 2 -5.7971118198690554e+00 -2.7296519354526907e+01 1.6767986821679584e+00 0 0 0
7274 2 -6.3867011532696036e+00 -2.7561574117825266e+01 5.9618444988611596e+00 0 0 0
6475 2 -5.9760108554461322e+00 -2.9611969851868007e+01 3.7132490309363413e+00 0 0 0
2655 1 -7.3146272626018041e+00 -2.8641876371192868e+01 4.6373974880069779e+00 0 0 0
829 2 -8.2683398656113081e+00 -2.7438795659621526e+01 3.4565011061262534e+00 0 0 0
1325 2 -8.0678511128302066e+00 -2.5298651472412228e+01 1.5186881993273122e+00 0 0 0
1170 1 -6.9838727765471686e+00 -2.6285696963055578e+01 2.7016568331864241e+00 0 0 0
988 2 -8.6102955389586704e+00 -2.5445947544036290e+01 5.8240514245236694e+00 0 0 0
96 2 -6.1458248380405447e+00 -2.5238852375301352e+01 3.9706132974450474e+00 0 0 0
8100 1 -5.1874302232198843e+00 -2.6377051746885698e+01 5.1232188068270315e+00 0 0 0
5452 2 -1.5397157179762222e+00 -2.7234532332464184e+01 2.2241362118562122e+00 0 0 0
3789 1 -4.9089779918999854e+00 -2.8379054792255374e+01 2.8802995578018966e+00 0 0 0
8066 1 -2.9893799671869274e+00 -2.8516688151479855e+01 5.2712118899822675e+00 0 0 0
1429 1 -6.5676828556360789e-01 -2.8291522176301985e+01 3.4468979163317717e+00 0 0 0
6006 2 -3.9510569191568705e+00 -2.7378012934003380e+01 4.1102245833623332e+00 0 0 0
9079 2 -3.7553365179043818e+00 -2.5090632225554387e+01 2.0420812093601826e+00 0 0 0
7273 2 -1.8757183950578873e+00 -2.5160498352298568e+01 4.4848967194370948e+00 0 0 0
6600 1 -2.7782362345330984e+00 -2.6214917269309531e+01 3.2064007940277062e+00 0 0 0
9233 1 -8.9988502326443931e-01 -2.6272565724077459e+01 5.6589746701193029e+00 0 0 0
167 2 2.7569329885822351e+00 -2.7100327977813777e+01 2.7339251852196562e+00 0 0 0
362 2 2.5601190516202270e+00 -2.9400052392257059e+01 4.8047609609011115e+00 0 0 0
8548 1 1.3118862096840560e+00 -2.8409766005629166e+01 5.8060981347135119e+00 0 0 0
7056 1 3.6386209857741574e+00 -2.8165360995093106e+01 3.9565519902121968e+00 0 0 0
9387 2 3.3335728244301199e-01 -2.7285596612351174e+01 4.6494208494033362e+00 0 0 0
8403 2 4.6342457125954848e+00 -2.7165098834130109e+01 5.1607619149628183e+00 0 0 0
8648 1 3.8268553405169188e+00 -2.5860383990287964e+01 1.8785749695754845e+00 0 0 0
8087 2 5.3056779137422183e-01 -2.4997615910232089e+01 2.5916794541751966e+00 0 0 0
9238 2 2.4262402416077271e+00 -2.5050045995735012e+01 5.0092987927765993e+00 0 0 0
796 1 1.5114526497712204e+00 -2.6117212562303418e+01 3.7457916717593545e+00 0 0 0
6516 2 6.8573142408160281e+00 -2.9284387448644331e+01 5.3224672471017547e+00 0 0 0
290 1 7.9301194761098914e+00 -2.8044619749849677e+01 4.4726987830589149e+00 0 0 0
3507 2 8.9263676045170168e+00 -2.7051668328123004e+01 5.6835301711859154e+00 0 0 0
2424 2 7.0574261005738368e+00 -2.6974754307197060e+01 3.2437593290411533e+00 0 0 0
6347 1 8.1172058481797418e+00 -2.5726757957798434e+01 2.3830546171087370e+00 0 0 0
4368 2 6.7273867699398089e+00 -2.4931968040146156e+01 5.5180887954375031e+00 0 0 0
3556 1 5.8055672444977997e+00 -2.5991149327785024e+01 4.2479493484366939e+00 0 0 0
2939 2 1.1133105153851909e+01 -2.9186667385056666e+01 5.8622865811186280e+00 0 0 0
1169 1 1.2191175352702214e+01 -2.7944871298290149e+01 5.0243546338552045e+00 0 0 0
6095 1 1.2359519585527975e+01 -2.5610695417179574e+01 2.9169841550734437e+00 0 0 0
7969 1 1.0088069506629171e+01 -2.5878368242367294e+01 4.7676722008203267e+00 0 0 0
8704 1 1.4302937099072745e+01 -2.5688589051535022e+01 5.4033761969015561e+00 0 0 0
823 2 1.1346853766560102e+01 -2.6873312473484955e+01 3.7815885417441906e+00 0 0 0
6812 2 1.3184880041331848e+01 -2.6908863967867646e+01 6.2067571625586639e+00 0 0 0
7972 1 1.6958242856113799e+01 -2.8436575810915659e+01 5.7713606559689543e+00 0 0 0
7077 2 -1.5164655589670700e+01 -2.3475986499375303e+01 5.1475294990411005e+00 0 0 0
4429 2 -1.0295828947193947e+01 -2.3088300444826583e+01 1.3418547844517830e+00 0 0 0
8646 1 -1.1501223393716373e+01 -2.2205583296721347e+01 2.4169290114168871e+00 0 0 0
2768 2 -1.2733591872515230e+01 -2.3302242964866558e+01 3.2526149339425703e+00 0 0 0
4859 2 -1.0834324404260633e+01 -2.3318903469479668e+01 5.6823371582751552e+00 0 0 0
6721 1 -1.1731984382846274e+01 -2.4381398515199255e+01 4.4210297257962683e+00 0 0 0
6521 1 -1.3929651365959437e+01 -2.2385207090806809e+01 4.3179320206233820e+00 0 0 0
8394 2 -1.3087543529589009e+01 -2.1238080753385656e+01 5.5101327313584250e+00 0 0 0
7536 2 -1.0657158984592176e+01 -2.1061087889818239e+01 3.6088660452105228e+00 0 0 0
1719 1 -9.3082615038588497e+00 -2.4227393318358413e+01 2.4677468867219190e+00 0 0 0
6558 2 -6.0058227286606884e+00 -2.3022050801874396e+01 1.8423140253678634e+00 0 0 0
8905 1 -9.4808797923351396e+00 -1.9893366993318370e+01 2.6958431195410602e+00 0 0 0
2721 2 -8.2164124514622543e+00 -2.0886084994407621e+01 1.6991061076636029e+00 0 0 0
477 1 -9.6544733812105648e+00 -2.2155936609441689e+01 4.7768961188639567e+00 0 0 0
6154 1 -7.2314365333149633e+00 -2.1998720039738597e+01 2.8629004417286334e+00 0 0 0
9455 1 -4.9949896617163967e+00 -2.4078901720347499e+01 3.0414457336942169e+00 -3 0 1
2759 2 -8.4127333691450037e+00 -2.3164259994247548e+01 3.7611255448344796e+00 0 0 0
7954 1 -7.4311440288952975e+00 -2.4262225731148575e+01 4.9436309135758529e+00 0 0 0
7428 1 -5.3510975467676225e+00 -2.2034768209530835e+01 5.3131472045349266e+00 0 0 0
5076 2 -6.3349030226180991e+00 -2.0932833454377310e+01 4.1370963010642638e+00 0 0 0
7424 2 -1.6851364010054395e+00 -2.2881565075824362e+01 2.4211540444752990e+00 0 0 0
7426 2 -3.9178456171852560e+00 -2.0762284224810749e+01 2.2576810818877342e+00 0 0 0
7431 2 -4.0983464376111671e+00 -2.3030072000710238e+01 4.3140992743680089e+00 0 0 0
7429 1 -3.1222681975994653e+00 -2.4151045722192091e+01 5.4822351481477396e+00 0 0 0
9396 1 -7.0254003369692164e-01 -2.3982355982984966e+01 3.5963283543537350e+00 0 0 0
7430 1 -2.9229564907140198e+00 -2.1864866915429459e+01 3.4183123284523305e+00 0 0 0
9397 1 -1.0383907690373744e+00 -2.1920534008811181e+01 5.8555313394513844e+00 0 0 0
7433 2 -2.0173426624124526e+00 -2.0806547027162971e+01 4.6877380428049626e+00 0 0 0
9393 2 2.6128018612865636e+00 -2.2757722928335532e+01 2.9526053220104913e+00 0 0 0
1116 1 3.7744229491116803e+00 -2.1564632914802754e+01 2.0717235996913055e+00 0 0 0
9395 2 4.0122855328129692e-01 -2.0638671041277959e+01 2.8045907627192612e+00 0 0 0
9398 1 1.1869481086051181e+00 -2.4043672444304917e+01 6.0187318105510368e+00 0 0 0
2597 1 3.5994216254481168e+00 -2.3864658655113768e+01 4.1193577966112169e+00 0 0 0
4209 2 4.5174207705350184e+00 -2.2808479005497805e+01 5.3762734588217800e+00 0 0 0
9400 2 2.0691875338643670e-01 -2.2925442270554026e+01 4.8578599141613017e+00 0 0 0
9399 1 1.3800820396101985e+00 -2.1752071170628170e+01 3.9656903954217522e+00 0 0 0
9402 2 2.2976692341612046e+00 -2.0691294350491738e+01 5.2242309166765466e+00 0 0 0
4215 2 4.7065049118173192e+00 -2.0514643142563049e+01 3.3232617621375575e+00 0 0 0
3744 1 5.9846408681342380e+00 -2.3684898293633314e+01 2.1724356193968113e+00 0 0 0
4464 2 4.8237885862869900e+00 -2.4865824620742913e+01 3.0876548789136429e+00 0 0 0
3740 2 9.2984501783333364e+00 -2.2428064062740486e+01 1.5008648786735608e+00 0 0 0
5970 2 9.1283260840094744e+00 -2.4743631406454679e+01 3.5924297841316641e+00 0 0 0
4211 1 7.8974620527688595e+00 -2.3744704640411761e+01 4.6214028993549201e+00 0 0 0
1846 2 8.8269635756234557e+00 -2.2695753957198491e+01 5.8796179824445920e+00 0 0 0
4217 2 6.9140225006414298e+00 -2.2634286307785381e+01 3.4480842741991609e+00 0 0 0
8891 1 8.0859569057101801e+00 -2.1447012924872038e+01 2.5628198728485789e+00 0 0 0
4210 1 5.6893946085140419e+00 -2.1633374578331022e+01 4.4780483448444128e+00 0 0 0
